"","id","datetime","observation_day","mood","arousal","valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","night_physical_activity","night_screen","night_appcat_combined","SUM_inactivity_timediff","weekday","week_of_year","appCat_total","mood_of_next_day"
"22",7,2014-04-10,22,6.2,0.3,0,0.152222222222222,2540.45200061798,4,4,482.551,841.444,136.535,0,0,0,34.124,1032.992,22.179,0,0,0,0.0114638447971781,4374.66000032425,2024.019,5,4,15,2549.825,5.6
"23",7,2014-04-11,23,5.6,0.4,-0.3,0.0820634920634921,1642.21200060844,0,0,187.975,1072.858,0,0,0,0,40.111,90.485,249.159,0,0,0,0.0101851851851852,3006.7990000248,3006.735,6,5,15,1640.588,6.2
"24",7,2014-04-12,24,6.2,-0.4,0.7,0.225555555555556,4181.87300086021,2,10,653.169,2473.137,223.154,0,0,0,102.329,728.901,0,0,0,0,0.0630720240345908,7258.89899992944,7168.955,2,6,15,4180.69,6.6
"25",7,2014-04-13,25,6.6,0,1,0.0222222222222222,4605.86200189591,5,0,623.743,2074.139,961.508,0,0,0,30.185,842.04,0,0,0,0,0.0157407407407407,3951.64800000191,3951.278,6,7,15,4531.615,6.2
"26",7,2014-04-14,26,6.2,-0.2,0.4,0.0494444444444444,4129.38700032235,1,1,583.228,1563.123,1834.932,0,0,0,30.17,192.866,0,0,0,0,0.0111500155617803,3526.1890001297,3527.878,5,1,15,4204.319,6.8
"27",7,2014-04-15,27,6.8,-0.6,0.9,0.0147306738202377,3506.90499973297,0,0,94.601,1828.473,779.157,0,0,0,59.443,743.159,0,0,0,0,0.00186741363211951,693.586999893188,693.217,7,2,15,3504.833,5.5
"28",7,2014-04-16,28,5.5,-0.7,0.1,0.162862965911094,4450.09900021553,1,8,1493.351,2515.764,0,0,0,0,164.644,401.048,0,0,0,0,0.0305555555555556,5219.70600008964,5219.15,5,3,16,4574.807,3.8
"29",7,2014-04-17,29,3.8,-1.2,-0.4,0.183888888888889,2496.65799927712,1,0,800.733,1055.777,0,0,0,0,36.137,199.778,0,0,0,0,0.00833333333333333,4613.0640001297,4726.341,5,4,16,2092.425,5.5
"30",7,2014-04-18,30,5.5,-0.9,-0.1,0.07,2313.44000053406,1,2,438.182,1441.844,0,0,0,0,126.585,306.838,0,0,0,0,0.00842749529190207,5252.95700025558,5689.504,6,5,16,2313.449,6.9
"31",7,2014-04-19,31,6.9,-0.1,0.8,0.00500075298936779,1771.29300069809,0,0,215.994,874.119,138.522,0,0,0,28.581,384.744,0,0,0,0,0.00938697318007663,4253.10099983216,3945.689,6,6,16,1641.96,5.9
"32",7,2014-04-20,32,5.9,-1.4,0.6,0.0711111111111112,462.34400010109,0,0,22.122,134.74,14.091,0,0,0,0,291.207,0,0,0,0,0,350.740000009536,350.394,5,7,16,462.16,5.5
"33",7,2014-04-21,33,5.5,-0.7,0.3,0.091078971533517,5272.2149989605,0,0,453.712,2863.893,80.262,0,0,0,49.197,1101.56,666.736,55.371,0,0,0.113888888888889,6179.64100074768,6194.727,4,1,16,5270.731,6
"34",7,2014-04-22,34,6,-0.5,0.4,0.142250957854406,1757.37999939919,0,2,925.063,628.348,0,0,0,0,113.325,111.425,0,0,0,0,0.0129629629629629,3946.44599962234,3738.939,6,2,16,1778.161,5.8
"35",7,2014-04-23,35,5.8,-0.7,0,0.0933754362096608,6643.58400034904,5,0,1192.159,4698.846,128.44,0,0,0,24.103,530.808,81.312,0,0,0,0.0287037037037037,4025.47200012207,3954.823,5,3,17,6655.668,5.4
"36",7,2014-04-24,36,5.4,-1.1,0.1,0.250555555555555,2796.89400029182,3,1,288.796,3392.355,0,0,0,0,159.752,169.472,0,0,1.003,0,0.0212962962962963,5124.30899977684,5123.377,5,4,17,4011.378,4.8
"37",7,2014-04-25,37,4.8,0.6,-0.4,0.116666666666667,1366.54500031471,5,0,264.641,828.758,0,0,0,0,17.094,255.393,0,0,0,0,0.0037037037037037,317.386999607086,317.294,7,5,17,1365.886,5
"38",7,2014-04-26,38,5,-0.6,-0.1,0.0174874047339052,1746.98600149155,0,0,276.666,957.186,0,0,0,0,113.848,397.753,0,0,0,0,0.00833333333333333,4136.3710000515,3865.888,5,6,17,1745.453,5.6
"39",7,2014-04-27,39,5.6,-1,0.2,0.0142485477691262,1995.13800120354,1,1,357.655,1501.165,0,0,0,0,68.861,12.051,0,53.51,0,0,0.0222222222222222,7577.07900047303,7533.896,5,7,17,1993.242,6.2
"40",7,2014-04-28,40,6.2,-0.2,0.4,0.138961251167134,9948.6370036602,6,3,2749.792,4123.581,993.504,0,0,0,319.617,1053.431,1.004,285.97,4.188,0,0.0110805019895929,5582.66500020027,5581.556,5,1,17,9531.087,6.6
"41",7,2014-04-29,41,6.6,-1.2,0.8,0.172823567266157,3663.24200057983,1,8,1747.151,3072.869,931.825,0,14.065,0,23.084,284.597,0,140.695,0,0,0.0203703703703704,4787.20699977875,5028.506,4,2,17,6214.286,5.5
"42",7,2014-04-30,42,5.5,-1.4,0.4,0.00866827917536448,3948.15000033379,0,0,945.254,6673.81,954.155,0,0,0,830.935,0,0,155.684,0,0,0.120943366566991,5841.25900030136,9164.566,0,3,18,9559.838,5.8
"43",7,2014-05-01,43,5.8,-0.4,0.2,0.100322019797908,993.769000291824,0,0,358.646,838.643,118.386,0,0,0,19.08,179.789,0,98.515,0,0,0.075,4050.55899977684,3956.664,2,4,18,1613.059,6.5
"44",7,2014-05-02,44,6.5,-0.4,0.8,0.0636547291092746,3984.36899900437,0,0,1180.032,5571.161,166.687,0,0,0,400.95,185.873,0,112.095,0,0,0.0725802396256942,1421.56100082397,1420.669,2,5,18,7616.798,NA
"45",9,2014-03-23,1,7,0.4,0.4,0.0466666666666666,3414.54399943352,0,1,43.599,1815.698,1873.796,0,0,0,55.052,18.333,7.177,0,1.005,0,0.00925925925925926,807.58899974823,807.088,5,7,12,3814.66,7.2
"46",9,2014-03-24,2,7.2,0,0.4,0.126111111111111,5587.86400055885,0,0,27.582,3102.255,880.389,54.492,0,4.091,50.423,863.985,250.549,324.702,20.667,0,0.0111111111111111,3462.44300031662,35610.223,6,1,12,5579.135,6.2
"47",9,2014-03-25,3,6.2,0.4,-0.2,0.0405555555555556,5229.52000141144,1,0,280.258,1862.551,2797.707,106.12,0,10.256,60.06,93.194,0,0,0,17.433,0.000925925925925926,342.120000123978,341.948,6,2,12,5227.579,7.6
"48",9,2014-03-26,4,7.6,0.4,0.6,0.123104921898025,7646.78500032425,3,2,619.308,1382.887,2016.413,0,0,1.004,31.395,245.033,0,0,75.999,0,0.00277777777777778,1982.67299985886,1981.97,5,3,13,4372.039,7.6
"49",9,2014-03-27,5,7.6,-0.3,0.8,0.0383333333333334,2884.78699874878,1,0,179.183,684.744,1607.616,0,0,0,86.359,200.546,1.01,109.457,0,14.396,0.0259259259259259,948.466000080109,948.14,5,4,13,2883.311,8
"50",9,2014-03-28,6,8,-0.4,0.8,0.105555555555556,4278.49400043487,4,0,205.043,969.586,1733.872,0,0,3.073,36.736,255.696,983.769,17.192,70.972,0,0.0155202821869489,2504.32900047302,2497.113,4,5,13,4275.939,8
"51",9,2014-03-29,7,8,-0.4,1,0.106666666666667,7238.56499910355,5,0,452.893,3470.037,3060.413,0,0,0,51.823,39.221,157.702,0,3.242,0,0.0287037037037037,5171.91100120545,5171.106,4,6,13,7235.331,7.8
"52",9,2014-03-30,8,7.8,-0.8,1,0.105,7493.27499890327,2,1,1371.793,2959.58,2685.157,21.601,0,0,32.627,364.026,0,0,4.061,50.67,0.116666666666667,764.885999679565,764.584,1,7,13,7489.515,7
"53",9,2014-03-31,9,7,-0.2,0.2,0.118333333333333,5172.46299934387,2,0,348.806,2568.516,1631.631,0,0,0,40.357,0,576.383,0,4.043,0,0.050925925925926,960.667000055314,960.423,4,1,13,5169.736,7.1
"54",9,2014-04-01,10,7.1,-0.1,0.5,0.12,8657.83500027656,5,0,2232.677,3381.068,2002.302,123.632,0,0,49.936,107.098,137.18,620.648,0,0,0.0231481481481481,2159.02000045776,2158.277,5,2,13,8654.541,6.3
"55",9,2014-04-02,11,6.3,-0.2,0,0.0639962651727357,2988.75500035286,2,0,1289.246,527.637,974.656,0,0,0,69.307,33.83,0,0,59.262,32.864,0.0111111111111111,3238.70900058747,3237.848,6,3,14,2986.802,7.6
"56",9,2014-04-03,12,7.6,0,0.6,0.260555555555555,4946.93600010872,2,0,188.003,1707.682,1267.391,0,0,0,48.741,167.558,1483.345,80.247,0,0,0.00555555555555557,860.457999706268,859.96,5,4,14,4942.967,7.2
"57",9,2014-04-04,13,7.2,-0.6,0.8,0.117222222222222,3964.00400018692,3,1,235.643,1708.893,1738.594,4.027,0,0,49.945,0,222.934,0,2.032,0,0.0490740740740741,2670.96799898148,2669.879,4,5,14,3962.068,7.6
"58",9,2014-04-05,14,7.6,-0.5,0.7,0.173333333333333,2212.60900068283,0,0,41.9,1017.628,912.319,0,80.992,0,70.58,85.709,0,0,1.007,0,0.00648148148148148,1566.12599992752,1565.167,3,6,14,2210.135,6.8
"59",9,2014-04-06,15,6.8,-0.4,0.8,0.213333333333333,3329.0830013752,0,0,139.566,1300.599,1513.117,51.71,0,0,44.672,242.171,0,0,1.013,24.224,0.0231481481481481,3923.77200007439,3922.478,4,7,14,3317.072,6.2
"60",9,2014-04-07,16,6.2,-0.4,0,0.124444444444444,5121.97300171852,0,0,174.613,2629.374,1444.23,76.338,0,3.043,51.62,301.159,348.162,0,0,90.352,0.00925925925925926,2811.73300099373,2819.799,6,1,14,5118.891,7
"61",9,2014-04-08,17,7,0.3,0.4,0.129444444444444,3521.00100064278,0,1,206.066,1617.295,16939.239,137.898,0,1.032,56.944,29.348,389.942,0,0,0,0.000925925925925926,294.978000164032,294.696,5,2,14,19377.764,6.6
"62",9,2014-04-09,18,6.6,0.4,0.4,0.0483333333333334,2361.99100017548,2,0,269.532,1212.96,836.266,0,0,0,19.269,14.236,26.014,0,0,0,0.0166666666666667,1538.0539996624,1534.121,5,3,15,2378.277,6.1
"63",9,2014-04-10,19,6.1,0.8,0,0.0325,1393.80500125885,1,0,105.331,429.336,650.777,0,0,0,9.111,196.271,0,0,2.019,0,0.015,1505.55500006676,1504.672,3.756,4,15,1392.845,6.8
"64",9,2014-04-11,20,6.8,-0.4,0.7,0.151666666666667,5423.49899888038,0,0,2.008,695.581,622.46,23.749,0,0,19.296,0,598.908,153.307,0,0,0.0291666666666666,133.737000226974,136.638,7.004,5,15,2115.309,7.3
"65",9,2014-04-12,21,7.3,0.4,0.9,0.1297202398652,2698.74399995804,2,0,0,1548.174,1134.342,0,0,0,38.531,0,0,0,59.098,0,0.00555555555555557,138.578000307083,138.223,6.138,6,15,2780.145,6.2
"66",9,2014-04-13,22,6.2,-0.9,0.2,0.127366946778712,710.289999723434,0,0,9.167,369.544,206.061,0,0,0,8.07,0,116.675,0,1.008,0,0.279166666666667,272.269000291825,272.17,7.957,7,15,710.525,5.8
"67",9,2014-04-14,23,5.8,-0.2,-0.2,0.0735353535353534,806.965000152588,1,1,75.483,186.686,466.465,0,0,5.029,25.479,0,77.72,0,0,0,0,393.329999923706,393.064,6.963,1,15,836.862,6.2
"68",9,2014-04-15,24,6.2,-0.1,0.1,0.0900980392156863,1265.09999966621,1,0,120.665,495.217,753.718,0,0,0,11.277,0,0,0,0,0,0,0,0,8,2,15,1380.877,5.7
"69",9,2014-04-16,25,5.7,-0.5,0.1,0.162694477239932,526.861000299454,0,0,8.094,108.582,380.273,0,0,0,29.612,0,0,0,0,0,0.0104166666666667,534.796999931335,538.27,6.001,3,16,526.561,6.7
"70",9,2014-04-17,26,6.7,0,0.5,0.0940782828282828,1987.23000049591,1,1,31.596,1101.334,640.104,0,0,0,23.21,0,43.024,151.641,5.107,0,0.00568181818181818,61.9210000038147,195.503,8,4,16,1996.016,6.7
"71",9,2014-04-18,27,6.7,-1.1,0.5,0.217974910394265,2216.1970000267,2,1,128.077,516.495,1399.639,25.386,0,72.352,12.053,38.117,22.127,0,1.005,0,0.1375,224.21799993515,224.158,7.774,5,16,2215.251,7
"72",9,2014-04-19,28,7,-0.2,0.8,0.105700757575758,1167.30399918556,0,0,13.157,646.605,449.517,0,0,0,20.803,36.476,0,0,0,0,0,221.019000053406,220.961,5.968,6,16,1166.558,6.6
"73",9,2014-04-20,29,6.6,0,0.6,0.05625,343.019000291824,0,0,2.012,145.214,134.205,0,0,0,0,0,61.328,0,0,0,0.0472222222222222,656.118999958038,655.978,8,7,16,342.759,6.4
"74",9,2014-04-21,30,6.4,-0.4,0.6,0.056967940685046,577.15299987793,1,0,66.726,37.429,313.296,32.886,0,0,16.339,0,0,108.031,2.205,0,0.023538961038961,79.7799999713897,447.344,6,1,16,576.912,6.4
"75",9,2014-04-22,31,6.4,-0.1,0.5,0.0586293476638304,1218.47000002861,12,0,768.391,126.918,387.645,0,0,0,0,0,0,0,0,0,0.00162337662337663,681.365999937057,1109.133,8,2,16,1282.954,6
"76",9,2014-04-23,32,6,-0.4,0.2,0.0699242424242424,2578.14599990845,2,2,810.732,763.098,885.594,71.327,0,0,23.765,28.135,0,0,0,0,0.0738636363636364,981.824999570846,980.832,6.673,3,17,2582.651,7.2
"77",9,2014-04-24,33,7.2,0.2,1,0.0371212121212121,444.450999736786,5,0,0,195.857,237.063,0,0,0,7.085,0,0,0,0,5.032,0.0093073593073593,380.944999694824,381.718,7.883,4,17,445.037,7.2
"78",9,2014-04-25,34,7.2,0.6,1,0.204925949471404,931.584000587463,0,0,4.023,564.236,710.467,47.889,0,0,25.513,0,0,71.26,0,14.066,0.0223721590909091,285.588999986649,285.402,6.763,5,17,1437.454,6.6
"79",9,2014-04-26,35,6.6,-0.1,0.5,0.13459595959596,546.057999610901,0,0,51.055,94.488,134.477,203.255,0,0,28.673,8.226,0,0,0,25.462,0,332.171000242233,346.213,7.85,6,17,545.636,NA
"80",17,2014-03-22,1,7.4,0.4,0.8,0.25742380712969,3752.42599987984,0,0,339.464,3696.326,886.488,0,0,0,37.635,652.222,36.168,0,0,0,0.0552054662224153,1709.92500090599,1926.549,4,6,12,5648.303,7.2
"81",17,2014-03-23,2,7.2,0.8,0.8,0.0804295051353874,4422.17499923706,0,1,192.097,871.403,1935.854,0,0,0,35.186,1225.768,118.161,0,0,0,0.106308851224105,945.347000360489,10082.684,3,7,12,4378.469,6.8
"82",17,2014-03-24,3,6.8,0.4,0.6,0.284144218579997,11645.1730003357,4,0,350.755,2361.412,721.972,0,0,0,30.177,1139.44,690.119,0,42.139,0,0.00379062243469023,1200.54200005531,3270.262,4,1,12,5336.014,7.6
"83",17,2014-03-25,4,7.6,0.6,1,0.084031591477679,2719.15999937057,0,0,113.581,1030.259,1791.651,0,0,269.322,19.072,888.402,0,0,0,0,0.000941619585687382,64.9389998912811,64.773,5,2,12,4112.287,7.2
"84",17,2014-03-26,5,7.2,0.2,0.8,0.106312016331957,5245.17800140381,2,0,460.19,1495.245,1820.844,0,0,0,105.893,1247.882,0,0,85.451,0,0.0253411306042885,839.083000183106,837.989,4,3,13,5215.505,7.2
"85",17,2014-03-27,6,7.2,0.4,0.6,0.138175461755583,5423.19300150871,0,0,582.095,4661.632,2036.394,0,0,0,35.135,1288.429,256.14,0,0,0,0.00557889822595704,1834.08699989319,1833.333,4,4,13,8859.825,7.4
"86",17,2014-03-28,7,7.4,0.7,1,0.377214483533526,8810.58200025558,1,0,305.109,3680.527,791.014,0,0,0,88.839,1021.804,329.95,0,0,0,0.0113960113960114,350.169000148773,487.92,5,5,13,6217.243,6.7
"87",17,2014-03-29,8,6.7,0.2,0.6,0.286955641013467,3533.49900174141,8,0,287.429,896.867,1279.65,0,0,0,34.119,963.884,70.253,0,0,0,0.0712962962962963,1581.93600058556,2313.819,3,6,13,3532.202,7.4
"88",17,2014-03-30,9,7.4,0,1,0.0307846611274031,358.170000076294,0,0,108.602,144.652,0,0,0,0,25.28,112.483,0,0,0,0,0.0564894868203692,1241.60999965668,1240.887,3,7,13,391.017,7.4
"89",17,2014-03-31,10,7.4,0.6,1,0.151222127268987,3703.3330013752,0,0,420.754,881.765,130.532,0,0,0,415.29,2463.92,8092.946,0,105.084,0,0.00370370370370371,279.996999740601,279.541,5,1,13,12510.291,7.4
"90",17,2014-04-01,11,7.4,0.6,1,0.22311858076564,5207.31200122833,4,2,935.174,3748.223,2111.136,0,0,789.73,289.948,1112.984,116.713,0,9.317,0,0.00925925925925927,2091.10999989509,2090.61,4,2,13,9113.225,7.6
"91",17,2014-04-02,12,7.6,0.4,0.8,0.123124471510165,5709.42400002479,1,0,989.184,605.445,726.233,0,0,166.794,181.884,1140.084,95.292,0,71.206,0,0.0278727445394112,885.502999782563,885.222,3,3,14,3976.122,7.2
"92",17,2014-04-03,13,7.2,0.2,1,0.186960784313726,6048.86600089073,1,1,1331.486,1924.171,1976.608,0,0,0,36.123,1106.047,128.398,0,20.074,0,0.0250784682988072,1239.70199966431,1239.521,5,4,14,6522.907,7.2
"93",17,2014-04-04,14,7.2,-0.5,0.8,0.233515406162465,3927.19900202751,1,1,220.249,431.757,1895.053,0,0,18.094,32.345,921.642,0,0,0,0,0.0196078431372549,1447.94600009918,1447.1,6,5,14,3519.14,7
"94",17,2014-04-05,15,7,0.2,1,0.28262367658928,3617.38400053978,1,2,206.977,562.716,778.512,0,0,0,36.339,352.235,10.822,0,0,0,0.0666666666666667,687.070000171661,686.696,3,6,14,1947.601,7.2
"95",17,2014-04-06,16,7.2,0.2,1.1,0.0530889951228934,1880.06799960136,0,1,80.496,589.088,499.316,0,0,0,94.201,378.457,0,0,0,0,0.0126642771804062,2410.66000008583,2881.047,4,7,14,1641.558,7.6
"96",17,2014-04-07,17,7.6,0.4,1,0.0831104615759348,6707.97400045395,0,0,72.558,674.998,0,0,0,0,15.14,813.982,0,0,0,0,0.000925925925925926,32.5799999237061,32.544,6,1,14,1576.678,7
"97",17,2014-04-08,18,7,0.4,1,0.0394824100439073,7637.88299965859,3,1,2115.822,2095.929,1111.088,0,0,781.482,33.147,998.117,253.476,206.937,16.049,0,0.00740740740740741,1950.63199996948,1950.393,5,2,14,7612.047,7.2
"98",17,2014-04-09,19,7.2,0.2,1,0.174770290952128,6470.22899961472,0,0,532.832,1584.016,4348.861,0,0,378.202,80.473,813.354,209.302,0,4.031,0,0.0037037037037037,2955.75499963761,3114.757,6,3,15,7951.071,6.8
"99",17,2014-04-10,20,6.8,1,1,0.15258229962548,6457.11899971962,0,0,499.17,2894.844,2138.099,0,0,0,34.213,1547.842,172.989,0,0,0,0,244.836000204087,244.528,6,4,15,7287.157,7.4
"100",17,2014-04-11,21,7.4,0.2,1,0.306242284832229,3031.6400001049,0,0,993.398,457.599,952.045,0,0,0,31.46,869.328,141.109,0,57.441,0,0.014426523297491,1670.59500026703,1525.234,5,5,15,3502.38,7.1
"101",17,2014-04-12,22,7.1,0.2,1,0.249931253287292,3297.45000004769,0,0,1059.771,564.178,1175.16,0,0,0,34.058,842.947,0,0,0,0,0.0666666666666667,1686.04399991036,1751.04,3,6,15,3676.114,7.4
"102",17,2014-04-13,23,7.4,-0.1,1,0.109946650678546,5767.27300000191,0,0,434.77,945.166,2975.924,0,0,0,48.724,1236.62,136.523,0,0,0,0.0204420082209128,1449.57499885559,1459.296,3,7,15,5777.727,7
"103",17,2014-04-14,24,7,0.8,1,0.134473539964937,1483.18599939346,1,0,399.113,367.03,0,0,0,148.85,40.431,265.521,271.426,0,0,0,0,1055.61500000954,1072.922,5,1,15,1492.371,7
"104",17,2014-04-15,25,7,0.4,1,0.16191138886749,6804.97199916839,0,0,742.386,2896.822,1837.457,0,0,13.126,717.748,1278.662,0,0,0,0,0.00284900284900284,202.227000236511,202.088,4,2,15,7486.201,7.2
"105",17,2014-04-16,26,7.2,0.8,1,0.178198685437455,5936.76700210571,2,1,663.842,3464.902,762.935,0,0,55.257,37.677,936.699,196.313,0,28.097,0,0.00277777777777778,1275.02700042725,4356.981,6,3,16,6145.722,7
"106",17,2014-04-17,27,7,0.4,1,0.132620111278051,2907.0130007267,0,2,236.392,1446.519,546.382,0,0,0,43.743,971.299,0,0,3.013,0,0.00186741363211951,1555.23500013351,1555.093,4,4,16,3247.348,7.2
"107",17,2014-04-18,28,7.2,0.4,1,0.114979668747116,3286.30200004578,1,0,107.171,1173.98,2022.897,0,0,0,24.884,0,0,0,0,0,0.285076252723312,291.782998800277,290.803,1,5,16,3328.932,7
"108",17,2014-04-19,29,7,1,1,0.205514775364318,752.261000871658,0,0,32.293,497.243,0,0,0,0,34.55,188.209,0,0,0,0,0.146734172596242,474.516000509262,474.017,2,6,16,752.295,7.2
"109",17,2014-04-20,30,7.2,0,1,0.178982813464369,5147.09200048447,0,0,225.073,3220.896,934.764,0,0,0,31.461,885.066,0,0,0,0,0.0138966697790228,2850.87400031089,2850.189,4,7,16,5297.26,7.2
"110",17,2014-04-21,31,7.2,0.2,1,0.135492051238615,1675.17200064659,1,0,87.349,1177.409,350.995,0,0,0,50.669,286.492,19.146,0,3.01,0,0.0184551897527724,2703.7299990654,4334.336,3,1,16,1975.07,6.6
"111",17,2014-04-22,32,6.6,0.6,1,0.075438842203548,5410.45200109482,0,1,241.617,2852.986,1639.806,0,0,0,38.366,1155.043,72.052,0,0,0,0.00275482093663912,206.458999872208,206.341,5,2,16,5999.87,7.2
"112",17,2014-04-23,33,7.2,0.6,1,0.114381905843465,6821.13700056076,1,0,587.77,3033.965,1855.512,0,0,0,36.744,1035.021,420.674,0,0,0,0.00925925925925926,3010.33299994469,3009.871,5,3,17,6969.686,7.2
"113",17,2014-04-24,34,7.2,1,0.9,0.150201662990693,7475.67900013924,1,0,652.584,1190.482,1305.854,0,2562.907,0,34.388,1551.793,273.102,0,0,0,0.000925925925925926,3170.92100000382,1342.525,5,4,17,7571.11,7.2
"114",17,2014-04-25,35,7.2,0.4,1,0.302718078519864,3311.56799936295,0,1,557.809,3972.133,1495.172,0,0,352.317,112.009,333.256,1115.524,0,0,0,0.0425112612612612,860.045001029968,15777.42,5,5,17,7938.22,7.8
"115",17,2014-04-26,36,7.8,0.6,1,0.212268858952193,1390.54799818993,0,1,582.696,1788.929,0,0,0,0,49.459,42.407,0,0,0,0,0.246716860002005,1061.93599963188,1803.795,2,6,17,2463.491,7.4
