"","ID","observation_day","beepo","date","mood","arousal","valence","activity","screen","call","sms","appCat.communication","night_screen","night_appcat_combined","weekday","week_of_year","appCat_total","mood_cat","call_cat","sms_cat","night_MAX_cat","night_SUM_cat","binary_appCat.builtin","binary_appCat.entertainment","binary_appCat.finance","binary_appCat.game","binary_appCat.office","binary_appCat.social","binary_appCat.travel","roll_mean_15","roll_mean_45"
"1",7,1,1,2014-03-20,6.71679224973089,-0.126444205238608,0.550340868317187,0.160638926241477,518.513999938965,0,0,341.18,4731.2930009365,4730.413,4,12,378.461,"3","0","0","1","2",1,0,0,0,0,0,0,NA,NA
"2",7,1,2,2014-03-20,5,0,0,0.160638926241477,1083.63999986649,0,0,1038.251,4731.2930009365,4730.413,4,12,1141.156,"0","0","0","1","2",1,0,0,0,0,0,0,NA,NA
"3",7,1,3,2014-03-20,7,-1,1,0.160638926241477,420.875999689102,0,0,332.178,4731.2930009365,4730.413,4,12,420.371,"1","0","0","1","2",1,0,0,0,0,0,0,NA,NA
"4",7,1,4,2014-03-20,4,-1,-1,0.160638926241477,989.945000410081,0,0,864.6,4731.2930009365,4730.413,4,12,979.776,"0","0","0","1","2",1,0,0,0,0,1,0,NA,NA
"5",7,1,5,2014-03-20,5,-1,-1,0.160638926241477,1660.8970003128,0,0,881.413,4731.2930009365,4730.413,4,12,1660.873,"0","0","0","1","2",1,1,0,0,0,1,0,NA,NA
"6",7,2,1,2014-03-21,8,1,2,0.160638926241477,976.374000310898,0,0,112.296,6064.04200029373,6062.762,5,12,704.336,"2","0","0","3","3",1,1,0,0,0,1,0,NA,NA
"7",7,2,2,2014-03-21,6.71679224973089,-0.126444205238608,0.550340868317187,0.160638926241477,1426.9299993515,0,0,311.058,6064.04200029373,6062.762,5,12,1426.59,"3","0","0","3","3",1,0,0,0,0,1,1,NA,NA
"8",7,2,3,2014-03-21,6.71679224973089,-0.126444205238608,0.550340868317187,0.160638926241477,1875.97000002861,0,0,1331.947,6064.04200029373,6062.762,5,12,1775.985,"3","0","0","3","3",1,0,0,0,0,0,0,NA,NA
"9",7,2,4,2014-03-21,5,0,-1,0.160638926241477,2043.51000022888,0,0,1325.662,6064.04200029373,6062.762,5,12,1902.85,"0","0","0","3","3",1,1,0,0,0,1,0,NA,NA
"10",7,2,5,2014-03-21,8,0,2,0.160638926241477,10439.6430001259,0,0,796.972,6064.04200029373,6062.762,5,12,816.654,"2","0","0","3","3",1,0,0,0,0,0,0,NA,NA
"11",7,3,1,2014-03-22,7,-1,0,0.160638926241477,188.440000295639,0,0,119.536,1192.53800010681,1287.249,6,12,188.465,"1","0","0","2","2",1,0,0,0,0,0,0,NA,NA
"12",7,3,2,2014-03-22,6.71679224973089,-0.126444205238608,0.550340868317187,0.160638926241477,642.337000131608,0,0,589.622,1192.53800010681,1287.249,6,12,641.936,"3","0","0","2","2",1,0,0,0,0,0,0,NA,NA
"13",7,3,3,2014-03-22,6.5,0,0.5,0.160638926241477,421.035999774933,0,0,350.889,1192.53800010681,1287.249,6,12,430.618,"0","0","0","2","2",1,0,0,0,0,1,0,NA,NA
"14",7,3,4,2014-03-22,2,0,-2,0.160638926241477,2077.324000597,0,0,1605.819,1192.53800010681,1287.249,6,12,2076.909,"0","0","0","2","2",1,0,0,0,0,1,0,NA,NA
"15",7,3,5,2014-03-22,8,-1,1,0.160638926241477,2347.83999967575,0,0,1400.459,1192.53800010681,1287.249,6,12,2352.964,"2","0","0","2","2",1,1,0,0,0,1,0,6.1578112665949,NA
"16",7,4,1,2014-03-23,7,-1,1,0.160638926241477,391.128999948502,0,0,189.748,5277.95199990273,5277.318,7,12,390.891,"1","0","0","3","3",1,0,0,0,0,1,0,6.17669178327951,NA
"17",7,4,2,2014-03-23,8,1,2,0.160638926241477,2898.95399999619,0,0,2169.045,5277.95199990273,5277.318,7,12,2898.224,"2","0","0","3","3",1,1,0,0,0,1,0,6.37669178327951,NA
"18",7,4,3,2014-03-23,6.71679224973089,-0.126444205238608,0.550340868317187,0.160638926241477,932.94799900055,0,0,741.099,5277.95199990273,5277.318,7,12,977.832,"3","0","0","3","3",1,0,0,0,0,1,0,6.35781126659491,NA
"19",7,4,4,2014-03-23,6.71679224973089,-0.126444205238608,0.550340868317187,0.160638926241477,484.515998601913,0,0,488.861,5277.95199990273,5277.318,7,12,488.861,"3","0","0","3","3",0,0,0,0,0,0,0,6.5389307499103,NA
"20",7,4,5,2014-03-23,8,0,1.5,0.160638926241477,353.097999811172,0,0,231.101,5277.95199990273,5277.318,7,12,352.587,"2","0","0","3","3",1,0,0,0,0,1,0,6.7389307499103,NA
"21",7,5,1,2014-03-24,8,0,1,0.160638926241477,909.124000072479,0,0,158.582,5237.08799958229,5033.597,1,12,908.959,"2","0","0","3","2",1,1,0,0,0,1,0,6.7389307499103,NA
"22",7,5,2,2014-03-24,8,1,1,0.160638926241477,2560.9849998951,0,0,2018.932,5237.08799958229,5033.597,1,12,2559.926,"2","0","0","3","2",1,1,0,0,0,1,1,6.82447793326157,NA
"23",7,5,3,2014-03-24,6.71679224973089,-0.126444205238608,0.550340868317187,0.160638926241477,1423.20699906349,0,2,779.361,5237.08799958229,5033.597,1,12,1560.471,"3","0","2","3","2",1,1,0,0,0,1,0,6.82447793326157,NA
"24",7,5,4,2014-03-24,6.71679224973089,-0.126444205238608,0.550340868317187,0.160638926241477,468.032999277115,0,7,3.014,5237.08799958229,5033.597,1,12,467.984,"3","0","2","3","2",1,0,0,0,0,0,0,6.9389307499103,NA
"25",7,5,5,2014-03-24,7,0,1,0.160638926241477,14.1749999523163,0,0,0,5237.08799958229,5033.597,1,12,14.126,"1","0","0","3","2",1,0,0,0,0,0,0,6.87226408324363,NA
"26",7,6,1,2014-03-25,6.71679224973089,-0.126444205238608,0.550340868317187,0.160638926241477,482.790999889374,0,0,50.298,1461.51600027084,1461.415,2,12,482.415,"3","0","0","1","3",1,1,0,0,0,1,0,6.85338356655902,NA
"27",7,6,2,2014-03-25,6.5,-1,1,0.160638926241477,2192.33099961281,0,0,676.242,1461.51600027084,1461.415,2,12,2200.58,"0","0","0","1","3",1,1,0,0,0,1,0,6.8389307499103,NA
"28",7,6,3,2014-03-25,6.71679224973089,-0.126444205238608,0.550340868317187,0.290277777777778,2924.92600083351,2,0,2412.694,1461.51600027084,1461.415,2,12,2891.704,"3","2","0","1","3",1,0,0,0,0,1,0,6.85338356655902,NA
"29",7,6,4,2014-03-25,9,0.5,1.5,0.192833800186742,1947.7599978447,2,0,2014.154,1461.51600027084,1461.415,2,12,2361.314,"2","2","0","1","3",1,0,0,0,0,1,0,7.32005023322569,NA
"30",7,6,5,2014-03-25,8,-2,2,0.0388888888888889,840.320999383927,0,0,686.662,1461.51600027084,1461.415,2,12,845.16,"2","0","0","1","3",1,0,0,0,0,1,0,7.32005023322569,NA
"31",7,7,1,2014-03-26,7,0,1,0.211111111111111,513.748000144959,0,0,338.752,2773.06300044059,2238.293,3,13,406.948,"1","0","0","2","2",1,0,0,0,0,0,0,7.32005023322569,NA
"32",7,7,2,2014-03-26,6,0,1,0.219444444444444,2001.77999925613,1,3,1524.835,2773.06300044059,2238.293,3,13,2015.617,"0","1","2","2","2",1,1,0,0,0,1,0,7.18671689989236,NA
"33",7,7,3,2014-03-26,6.71679224973089,-0.126444205238608,0.550340868317187,0.317058662545478,1057.96600103378,1,0,334.057,2773.06300044059,2238.293,3,13,1057.246,"3","1","0","2","2",1,1,0,0,0,1,0,7.18671689989236,NA
"34",7,7,4,2014-03-26,6,1,0,0.0361111111111111,3327.84399962426,2,1,453.704,2773.06300044059,2238.293,3,13,3258.779,"0","2","1","2","2",1,1,0,0,0,1,1,7.1389307499103,NA
"35",7,7,5,2014-03-26,8,-1,1,0.0138888888888889,463.713000535965,4,0,327.603,2773.06300044059,2238.293,3,13,578.342,"2","2","0","2","2",1,0,0,0,0,0,0,7.1389307499103,NA
"36",7,8,1,2014-03-27,2,-2,-2,0.0336206896551724,618.819000005722,0,0,319.982,3860.19499969483,3859.562,4,13,505.699,"0","0","0","1","1",1,0,0,0,0,1,0,6.7389307499103,NA
"37",7,8,2,2014-03-27,8,1,0,0.229406130268199,2183.61899995804,0,1,1636.99,3860.19499969483,3859.562,4,13,2183.035,"2","0","1","1","1",1,0,0,0,0,1,1,6.7389307499103,NA
"38",7,8,3,2014-03-27,7,0,1,0.285130718954248,1507.75799965859,1,3,596.589,3860.19499969483,3859.562,4,13,1362.2,"1","1","2","1","1",1,0,0,0,0,1,0,6.7578112665949,NA
"39",7,8,4,2014-03-27,8,1,1,0.00555555555555557,1977.84799933433,1,4,1454.956,3860.19499969483,3859.562,4,13,2122.304,"2","1","2","1","1",1,0,0,0,0,1,0,6.84335844994618,NA
"40",7,8,5,2014-03-27,9,1,2,0.144444444444444,973.512000083923,0,0,160.312,3860.19499969483,3859.562,4,13,367.979,"2","0","0","1","1",1,0,0,0,0,0,0,6.97669178327951,NA
"41",7,9,1,2014-03-28,6.71679224973089,-0.126444205238608,0.550340868317187,0.00555555555555557,1296.18799996376,0,0,305.211,414.636999845505,819.383,5,13,1229.701,"3","0","0","2","2",1,1,0,0,0,1,0,6.97669178327951,NA
"42",7,9,2,2014-03-28,8,0.5,1.5,0.214874551971326,876.566001653671,0,0,385.445,414.636999845505,819.383,5,13,875.706,"2","0","0","2","2",1,0,0,0,0,0,1,7.07669178327951,NA
"43",7,9,3,2014-03-28,6.71679224973089,-0.126444205238608,0.550340868317187,0.258333333333333,1606.29300022125,0,0,1020.731,414.636999845505,819.383,5,13,1952.398,"3","0","0","2","2",1,1,0,0,0,1,1,7.07669178327951,NA
"44",7,9,4,2014-03-28,6.71679224973089,-0.126444205238608,0.550340868317187,0.218044689140024,2482.26999998093,1,0,951.947,414.636999845505,819.383,5,13,2481.068,"3","1","0","2","2",1,1,0,0,0,1,1,6.92447793326157,NA
"45",7,9,5,2014-03-28,8.5,0,1.5,0.0769713261648747,1262.9209997654,0,0,86.533,414.636999845505,819.383,5,13,1262.874,"2","0","0","2","2",1,0,0,0,0,1,0,6.9578112665949,6.8118909221385
"46",7,10,1,2014-03-29,3,-2,0,0.00555555555555557,4.91799998283386,0,1,0,5407.81299972534,4875.043,6,13,4.877,"0","0","1","2","2",1,0,0,0,0,0,0,6.69114459992824,6.72929553881115
"47",7,10,2,2014-03-29,9,1,2,0.033130081300813,876.801000118255,0,2,160.217,5407.81299972534,4875.043,6,13,1014.565,"2","0","2","2","2",1,1,0,0,0,1,0,6.89114459992824,6.81818442770004
"48",7,10,3,2014-03-29,9,1,1,0.132567804024497,5407.92700004578,0,2,120.618,5407.81299972534,4875.043,6,13,5407.722,"2","0","2","2","2",1,1,0,0,0,0,0,7.04335844994618,6.86262887214448
"49",7,10,4,2014-03-29,7,0,1,0.116666666666667,1090.64499974251,0,0,350.684,5407.81299972534,4875.043,6,13,1090.293,"1","0","0","2","2",1,1,0,0,0,1,0,7.11002511661284,6.92929553881115
"50",7,10,5,2014-03-29,7,1,1,0.0333333333333333,1492.57499933243,0,0,600.525,5407.81299972534,4875.043,6,13,1492.368,"1","0","0","2","2",1,1,0,0,0,1,1,7.04335844994618,6.97373998325559
"51",7,11,1,2014-03-30,2,1,-2,0.00546448087431693,0,0,0,0,1761.48000097275,2252.11,7,13,0,"0","0","0","1","0",0,0,0,0,0,0,0,7.04335844994618,6.84040664992226
"52",7,11,2,2014-03-30,6.71679224973089,-0.126444205238608,0.550340868317187,0.241666666666667,1537.90599989891,1,0,52.269,1761.48000097275,2252.11,7,13,875.351,"3","1","0","1","0",1,1,0,0,0,1,1,6.9578112665949,6.84040664992226
"53",7,11,3,2014-03-30,7,-0.5,0.5,0.22704315886134,6407.85800004006,1,1,3374.366,1761.48000097275,2252.11,7,13,6407.213,"1","1","1","1","0",1,1,0,0,0,1,1,6.9578112665949,6.84670015548379
"54",7,11,4,2014-03-30,8,1,0,0,431.891999721527,0,0,377.48,1761.48000097275,2252.11,7,13,431.723,"2","0","0","1","0",1,0,0,0,0,0,0,6.9578112665949,6.91336682215046
"55",7,11,5,2014-03-30,7,0,1,0.00277777777777778,188.104000091553,0,0,173.705,1761.48000097275,2252.11,7,13,187.928,"1","0","0","1","0",1,0,0,0,0,0,0,6.82447793326157,6.89114459992824
"56",7,12,1,2014-03-31,5,-2,0,0.0111344537815126,3622.16699981689,0,0,387.382,6321.2040002346,6155.151,1,13,3566.077,"0","0","0","0","0",1,1,0,0,0,1,0,6.71002511661284,6.84670015548379
"57",7,12,2,2014-03-31,2,-2,-1,0.00833333333333333,27.0829999446869,1,0,0,6321.2040002346,6155.151,1,13,82.819,"0","1","0","0","0",1,0,0,0,0,0,0,6.31002511661285,6.74188254993422
"58",7,12,3,2014-03-31,6.71679224973089,-0.126444205238608,0.550340868317187,0.255555555555556,1055.4439997673,0,0,541.601,6321.2040002346,6155.151,1,13,1055.169,"3","0","0","0","0",1,0,0,0,0,0,0,6.31002511661285,6.74670015548379
"59",7,12,4,2014-03-31,6.71679224973089,-0.126444205238608,0.550340868317187,0.00560224089635853,794.789999961853,4,1,169.863,6321.2040002346,6155.151,1,13,794.22,"3","2","1","0","0",1,0,0,0,0,0,1,6.31002511661285,6.85151776103337
"60",7,12,5,2014-03-31,6,1,1,0.0303030303030303,0,0,0,0,6321.2040002346,6155.151,1,13,0,"0","0","0","0","0",0,0,0,0,0,0,0,6.14335844994618,6.80707331658892
"61",7,13,1,2014-04-01,5,-2,0,0.0672698662470497,3900.52000021935,0,0,415.759,1683.91800045967,1683.031,2,13,3811.315,"0","0","0","2","2",1,1,0,0,0,1,0,6.27669178327951,6.76262887214448
"62",7,13,2,2014-04-01,7,-1,1,0.225816993464052,670.584000110626,0,0,465.404,1683.91800045967,1683.031,2,13,596.565,"1","0","0","2","2",1,0,0,0,0,0,0,6.14335844994618,6.74040664992226
"63",7,13,3,2014-04-01,6.71679224973089,-0.126444205238608,0.550340868317187,0.275233426704015,1953.10100030899,0,0,945.863,1683.91800045967,1683.031,2,13,1169.189,"3","0","0","2","2",1,1,0,0,0,1,0,5.99114459992824,6.74040664992226
"64",7,13,4,2014-04-01,7,0,1,0.0194444444444444,926.361999988555,0,6,1241.133,1683.91800045967,1683.031,2,13,1719.635,"1","0","2","2","2",1,0,0,0,0,1,0,5.99114459992824,6.74670015548379
"65",7,13,5,2014-04-01,7,-1,1,0.0444444444444445,1176.26099896431,0,1,1135.127,1683.91800045967,1683.031,2,13,1175.423,"1","0","1","2","2",1,0,0,0,0,0,0,5.99114459992824,6.72447793326157
"66",7,14,1,2014-04-02,6.71679224973089,-0.126444205238608,0.550340868317187,0.236728291316527,273.344999551773,0,0,167.918,5919.13099980354,5918.271,3,14,168.953,"3","0","0","2","2",1,0,0,0,0,0,0,6.30559741657696,6.69596220547781
"67",7,14,2,2014-04-02,8,-1,1,0.262771334429088,3274.11399960518,1,0,664.76,5919.13099980354,5918.271,3,14,3273.261,"2","1","0","2","2",1,1,0,0,0,1,1,6.39114459992824,6.69596220547781
"68",7,14,3,2014-04-02,4,-1,-1,0.119444444444445,964.659999847412,0,2,392.232,5919.13099980354,5918.271,3,14,963.368,"0","0","2","2","2",1,0,0,0,0,0,0,6.19114459992824,6.63558904437268
"69",7,14,4,2014-04-02,4,-2,1,0.497222222222222,1288.77600026131,10,1,332.075,5919.13099980354,5918.271,3,14,1287.5,"0","2","1","2","2",1,0,0,0,0,0,0,5.92447793326157,6.57521588326755
"70",7,14,5,2014-04-02,6,-1,0,0.1,271.093999624252,2,0,78.625,5919.13099980354,5918.271,3,14,802.875,"0","2","0","2","2",1,0,0,0,0,0,0,5.85781126659491,6.55299366104533
"71",7,15,1,2014-04-03,5,-2,0,0.0277777777777778,0,0,0,0,7257.42999958992,7246.88,4,14,0,"0","0","0","2","1",0,0,0,0,0,0,0,5.85781126659491,6.51484272216242
"72",7,15,2,2014-04-03,6,-2,-1,0.35,868.062000274658,0,0,613.317,7257.42999958992,7246.88,4,14,867.351,"0","0","0","2","1",1,0,0,0,0,1,0,6.12447793326157,6.50373161105131
"73",7,15,3,2014-04-03,6.71679224973089,-0.126444205238608,0.550340868317187,0.166666666666667,839.171000003814,0,0,463.67,7257.42999958992,7246.88,4,14,838.018,"3","0","0","2","1",1,1,0,0,0,1,0,6.12447793326157,6.50373161105131
"74",7,15,4,2014-04-03,6,0.5,0.5,0.0583333333333334,238.440999507904,3,0,77.109,7257.42999958992,7246.88,4,14,238.287,"0","2","0","2","1",1,0,0,0,0,0,0,6.07669178327951,6.43706494438464
"75",7,15,5,2014-04-03,8,1,1,0.108333333333333,1350.3120007515,0,0,1033.694,7257.42999958992,7246.88,4,14,1349.221,"2","0","0","2","1",1,0,0,0,0,0,1,6.21002511661284,6.43706494438464
"76",7,16,1,2014-04-04,7,0,0,0.0220430107526882,534.353000164032,0,0,220.946,4777.02299976349,4776.678,5,14,427.127,"1","0","0","2","2",1,1,0,0,0,1,0,6.34335844994618,6.43706494438464
"77",7,16,2,2014-04-04,8,0,1,0.111111111111111,846.962000846862,0,0,788.923,4777.02299976349,4776.678,5,14,846.552,"2","0","0","2","2",1,0,0,0,0,0,0,6.41002511661284,6.48150938882909
"78",7,16,3,2014-04-04,4,-1,0,0.0194444444444444,660.682999610901,0,1,174.215,4777.02299976349,4776.678,5,14,660.347,"0","0","1","2","2",1,1,0,0,0,0,0,6.22890563329745,6.42113622772396
"79",7,16,4,2014-04-04,6.71679224973089,-0.126444205238608,0.550340868317187,0.00555555555555557,996.956999778747,0,0,817.464,4777.02299976349,4776.678,5,14,1001.601,"3","0","0","2","2",1,0,0,0,0,1,0,6.21002511661284,6.43706494438464
"80",7,16,5,2014-04-04,7,-2,-1,0.225,501.185000658035,3,0,345.946,4777.02299976349,4776.678,5,14,433.408,"1","2","0","2","2",1,0,0,0,0,0,0,6.21002511661284,6.41484272216242
"81",7,17,1,2014-04-05,6,0,0,0.124820788530466,1719.17499995232,0,0,350.833,6484.31100058555,6350.426,6,14,1599.763,"0","0","0","2","2",1,1,0,0,0,1,1,6.16223896663079,6.50373161105131
"82",7,17,2,2014-04-05,6.71679224973089,-0.126444205238608,0.550340868317187,0.314367816091954,1989.80199980736,1,0,282.089,6484.31100058555,6350.426,6,14,1989.875,"3","1","0","2","2",1,0,0,0,0,1,1,6.07669178327951,6.47521588326755
"83",7,17,3,2014-04-05,6.71679224973089,-0.126444205238608,0.550340868317187,0.424808429118774,266.046999931336,4,0,0,6484.31100058555,6350.426,6,14,112.213,"3","2","0","2","2",1,0,0,0,0,0,0,6.2578112665949,6.46892237770602
"84",7,17,4,2014-04-05,6.71679224973089,-0.126444205238608,0.550340868317187,0.271041898405636,611.068999528885,2,4,267.515,6484.31100058555,6350.426,6,14,610.403,"3","2","2","2","2",1,0,0,0,0,1,0,6.4389307499103,6.44040664992226
"85",7,17,5,2014-04-05,6,0,1,0.277808676307008,314.326999902725,2,1,102.981,6484.31100058555,6350.426,6,14,314.254,"0","2","1","2","2",1,0,0,0,0,1,0,6.4389307499103,6.37373998325559
"86",7,18,1,2014-04-06,6.71679224973089,-0.126444205238608,0.550340868317187,0,204.992000102996,0,0,58.222,5181.61700057984,5140.041,7,14,204.998,"3","0","0","0","0",1,0,0,0,0,1,0,6.55338356655902,6.37373998325559
"87",7,18,2,2014-04-06,4,-2,0,0.0416666666666668,193.450000047684,0,0,120.513,5181.61700057984,5140.041,7,14,193.281,"0","0","0","0","0",1,0,0,0,0,0,0,6.42005023322569,6.2848510943667
"88",7,18,3,2014-04-06,7.5,0,1.5,0.0500000000000001,150.954999923706,0,0,118.579,5181.61700057984,5140.041,7,14,150.787,"2","0","0","0","0",1,0,0,0,0,0,0,6.47226408324363,6.30225571103935
"89",7,18,4,2014-04-06,6.71679224973089,-0.126444205238608,0.550340868317187,0.0138888888888889,1953.3810005188,0,0,1313.141,5181.61700057984,5140.041,7,14,1953.102,"3","0","0","0","0",1,0,0,0,0,1,0,6.52005023322569,6.30225571103935
"90",7,18,5,2014-04-06,6.5,-1,0.5,0.0938034188034187,359.468000173569,2,1,304.264,5181.61700057984,5140.041,7,14,522.303,"0","2","1","0","0",1,0,0,0,0,1,0,6.42005023322569,6.2578112665949
"91",7,19,1,2014-04-07,5,0,0,0.00277777777777778,0,0,0,0,5898.72799992562,5740.824,1,14,0,"0","0","0","1","0",0,0,0,0,0,0,0,6.28671689989236,6.30225571103935
"92",7,19,2,2014-04-07,7,0,-1,0.266570881226053,961.12299990654,0,0,1616.738,5898.72799992562,5740.824,1,14,1666.06,"1","0","0","1","0",1,0,0,0,0,0,0,6.22005023322569,6.2578112665949
"93",7,19,3,2014-04-07,5,-2,1,0.177941176470588,683.5609998703,0,0,542.682,5898.72799992562,5740.824,1,14,733.357,"0","0","0","1","0",1,0,0,0,0,1,0,6.28671689989236,6.16892237770602
"94",7,19,4,2014-04-07,6.71679224973089,-0.126444205238608,0.550340868317187,0.0694444444444443,1240.60899972916,0,1,959.281,5898.72799992562,5740.824,1,14,1240.175,"3","0","1","1","0",1,0,0,0,0,1,0,6.28671689989236,6.16262887214448
"95",7,19,5,2014-04-07,5,0,1,0.063888888888889,0,0,0,0,5898.72799992562,5740.824,1,14,0,"0","0","0","1","0",0,0,0,0,0,0,0,6.15338356655902,6.11818442770004
"96",7,20,1,2014-04-08,6,0,1,0.17296918767507,284.691999673843,0,0,186.263,8160.93700003624,8160.664,2,14,196.58,"0","0","0","2","2",1,0,0,0,0,0,0,6.15338356655902,6.20707331658893
"97",7,20,2,2014-04-08,7,0,1,0.111111111111111,568.257999181747,0,0,463.34,8160.93700003624,8160.664,2,14,567.547,"1","0","0","2","2",1,0,0,0,0,0,0,6.17226408324363,6.21336682215046
"98",7,20,3,2014-04-08,5,-2,-1,0.213888888888889,1192.59600019455,0,0,673.929,8160.93700003624,8160.664,2,14,1192.427,"0","0","0","2","2",1,1,0,0,0,1,0,6.05781126659491,6.16892237770602
"99",7,20,4,2014-04-08,8,1,1,0.0611111111111111,1240.04499959946,0,0,1569.68,8160.93700003624,8160.664,2,14,1579.606,"2","0","0","2","2",1,0,0,0,0,0,0,6.14335844994618,6.16892237770602
"100",7,20,5,2014-04-08,8,-1,1,0.0361111111111111,627.25700044632,0,0,334.666,8160.93700003624,8160.664,2,14,627.08,"2","0","0","2","2",1,0,0,0,0,1,0,6.27669178327951,6.19114459992824
"101",7,21,1,2014-04-09,6.71679224973089,-0.126444205238608,0.550340868317187,0.15,460.679999828339,0,0,256.086,5814.590000391,5813.743,3,15,386.231,"3","0","0","2","2",1,0,0,0,0,1,0,6.27669178327951,6.22929553881115
"102",7,21,2,2014-04-09,6.5,-0.5,0.5,0.241666666666667,337.511999845505,1,0,274.064,5814.590000391,5813.743,3,15,337.381,"0","1","0","2","2",1,0,0,0,0,0,0,6.44335844994618,6.32929553881115
"103",7,21,3,2014-04-09,5,-1,0,0.00833333333333334,849.11399936676,1,0,447.162,5814.590000391,5813.743,3,15,848.438,"0","1","0","2","2",1,0,0,0,0,1,0,6.27669178327951,6.29114459992824
"104",7,21,4,2014-04-09,7,-2,1,0.108333333333333,1124.4540002346,0,1,776.307,5814.590000391,5813.743,3,15,1124.11,"1","0","1","2","2",1,0,0,0,0,1,0,6.29557229996412,6.29743810548977
"105",7,21,5,2014-04-09,7,-1,1,0,6589.7619998455,0,0,308.876,5814.590000391,5813.743,3,15,381.495,"1","0","0","2","2",1,0,0,0,0,1,0,6.32890563329745,6.319660327712
"106",7,22,1,2014-04-10,6,0,0,0.186111111111111,1567.14199995995,0,0,386.529,4374.66000032425,2024.019,4,15,1566.998,"0","0","0","2","2",1,1,0,0,0,1,0,6.39557229996412,6.34188254993422
"107",7,22,2,2014-04-10,7,1,0,0.438888888888889,581.907999992371,4,3,250.514,4374.66000032425,2024.019,4,15,581.373,"1","2","2","2","2",1,0,0,0,0,0,1,6.39557229996412,6.34188254993422
"108",7,22,3,2014-04-10,7,0,1,0.0611111111111111,299.32500076294,0,0,140.101,4374.66000032425,2024.019,4,15,309.523,"1","0","0","2","2",1,0,0,0,0,1,0,6.52890563329745,6.34817605549575
"109",7,22,4,2014-04-10,6.71679224973089,-0.126444205238608,0.550340868317187,0,61.2469997406006,0,1,49.898,4374.66000032425,2024.019,4,15,61.118,"3","0","1","2","2",1,0,0,0,0,0,0,6.52890563329745,6.34188254993422
"110",7,22,5,2014-04-10,5.5,0.5,-0.5,0.075,30.8300001621247,0,0,14.402,4374.66000032425,2024.019,4,15,30.813,"0","0","0","2","2",1,0,0,0,0,0,0,6.56223896663079,6.30854921660088
"111",7,23,1,2014-04-11,6.71679224973089,-0.126444205238608,0.550340868317187,0.025,807.289000034332,0,0,642.332,3006.7990000248,3006.735,5,15,806.389,"3","0","0","3","2",1,0,0,0,0,1,0,6.61002511661284,6.30854921660088
"112",7,23,2,2014-04-11,1,1,-2,0,183.620000600815,0,0,166.135,3006.7990000248,3006.735,5,15,183.474,"0","0","0","3","2",1,0,0,0,0,0,0,6.21002511661284,6.15299366104533
"113",7,23,3,2014-04-11,6.71679224973089,-0.126444205238608,0.550340868317187,0.196428571428571,215.081999778748,0,0,164.741,3006.7990000248,3006.735,5,15,214.739,"3","0","0","3","2",1,0,0,0,0,1,1,6.32447793326157,6.21336682215046
"114",7,23,4,2014-04-11,6,0,0,0.155555555555556,404.606000185012,0,0,99.65,3006.7990000248,3006.735,5,15,404.402,"0","0","0","3","2",1,0,0,0,0,0,1,6.19114459992824,6.2578112665949
"115",7,23,5,2014-04-11,7,-0.126444205238608,0.550340868317187,0.0333333333333333,31.6150000095367,0,0,0,3006.7990000248,3006.735,5,15,31.584,"1","0","0","3","2",1,0,0,0,0,0,1,6.12447793326157,6.28003348881713
"116",7,24,1,2014-04-12,6,0,1,0.00833333333333333,1206.64200019836,0,0,759.774,7258.89899992944,7168.955,6,15,1206.563,"0","0","0","0","0",1,1,0,0,0,1,0,6.07669178327951,6.30225571103935
"117",7,24,2,2014-04-12,6.71679224973089,-0.126444205238608,0.550340868317187,0.486111111111111,285.477000236511,1,4,27.57,7258.89899992944,7168.955,6,15,285.132,"3","1","2","0","0",1,0,0,0,0,0,0,6.09114459992824,6.31818442770004
"118",7,24,3,2014-04-12,6.71679224973089,-0.126444205238608,0.550340868317187,0.422222222222222,85.4830007553101,1,3,0,7258.89899992944,7168.955,6,15,85.349,"3","1","2","0","0",1,0,0,0,0,0,0,6.20559741657696,6.31818442770004
"119",7,24,4,2014-04-12,6,0,0.5,0.155555555555556,1614.55299973488,0,3,1419.19,7258.89899992944,7168.955,6,15,1614.074,"0","0","2","0","0",1,0,0,0,0,0,0,6.1389307499103,6.31818442770004
"120",7,24,5,2014-04-12,7,0,1,0.0555555555555557,989.71799993515,0,0,266.603,7258.89899992944,7168.955,6,15,989.572,"1","0","0","0","0",1,0,0,0,0,1,0,6.1389307499103,6.29596220547781
"121",7,25,1,2014-04-13,6,0,1,0.0111111111111111,2574.6059999466,0,0,688.844,3951.64800000191,3951.278,7,15,2500.963,"0","0","0","3","2",1,1,0,0,0,1,0,6.1389307499103,6.27373998325559
"122",7,25,2,2014-04-13,6.71679224973089,-0.126444205238608,0.550340868317187,0.0138888888888889,554.0030002594,1,0,376.416,3951.64800000191,3951.278,7,15,553.969,"3","1","0","3","2",1,0,0,0,0,1,0,6.12005023322569,6.24522425547183
"123",7,25,3,2014-04-13,7,0,1,0.0166666666666667,862.868000268936,2,0,569.087,3951.64800000191,3951.278,7,15,862.525,"1","2","0","3","2",1,0,0,0,0,1,0,6.12005023322569,6.3118909221385
"124",7,25,4,2014-04-13,7,-1,1,0.0694444444444443,388.833000898361,1,0,364.082,3951.64800000191,3951.278,7,15,388.967,"1","1","0","3","2",1,0,0,0,0,1,0,6.1389307499103,6.31818442770004
